"detail_info" "mean" "std" "samplesize" "detectionfreq"
"498" "1_X_D_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2229" "0/2229"
"499" "1_X_D_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "31.1933333333333" "32.8938569746186" "2235" "6/2235"
"500" "1_X_D_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "36.39" "40.649295196842" "2238" "3/2238"
"501" "1_X_D_Crypto_OocystsPer100ml_0_30" "1.66666666666667" "0.472581562625261" "2241" "3/2241"
"502" "1_X_D_Crypto_OocystsPer100ml_30_60" "1.3" "0.346410161513775" "2244" "3/2244"
"503" "1_X_D_EColi0157Culturable_MPNPer100ml_0_30" "3" "0" "2247" "2/2247"
"504" "1_X_D_EColi0157Culturable_MPNPer100ml_30_60" "4.33333333333333" "2.3094010767585" "2250" "1/2250"
"505" "1_X_D_EColiCulturableColilert_MPNPer100ML_0_30" "4.3625" "6.68842708102449" "2262" "9/2262"
"506" "1_X_D_EColiCulturableColilert_MPNPer100ML_30_60" "2.04444444444444" "2.02414247961397" "2271" "5/2271"
"507" "1_X_D_enterococciCulturableMEI_CFUPer100ML_0_30" "20162.5" "26837.2800833603" "2283" "12/2283"
"508" "1_X_D_enterococciCulturableMEI_CFUPer100ML_30_60" "36577.7777777778" "82422.1455037689" "2292" "9/2292"
"509" "1_X_D_Giardia_CystsPer100ml_0_30" "1.66666666666667" "0.472581562625261" "2295" "3/2295"
"510" "1_X_D_Giardia_CystsPer100ml_30_60" "1.3" "0.346410161513775" "2298" "3/2298"
"511" "1_X_D_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "2301" "0/2301"
"512" "1_X_D_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "2304" "0/2304"
"513" "2_C_A_CampylobacterCulturable_MPNPer100ml_0_30" "1.75333333333333" "1.09294708624587" "2307" "3/2307"
"514" "2_C_A_CampylobacterCulturable_MPNPer100ml_30_60" "31.09" "52.7496075814787" "2310" "3/2310"
"515" "2_C_A_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "133.433333333333" "98.3105826789093" "2316" "6/2316"
"516" "2_C_A_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "133.766666666667" "70.1103653772631" "2319" "3/2319"
"517" "2_C_A_Crypto_OocystsPer100ml_0_30" "3.66666666666667" "0.577350269189626" "2322" "0/2322"
"518" "2_C_A_Crypto_OocystsPer100ml_30_60" "3" "1" "2325" "0/2325"
"519" "2_C_A_EColi0157Culturable_MPNPer100ml_0_30" "0.32" "0" "2328" "0/2328"
"520" "2_C_A_EColi0157Culturable_MPNPer100ml_30_60" "0.32" "0" "2331" "0/2331"
"521" "2_C_A_EColiCulturableColilert_MPNPer100ML_0_30" "15507.2222222222" "6889.17634368902" "2340" "9/2340"
"522" "2_C_A_EColiCulturableColilert_MPNPer100ML_30_60" "11641.1111111111" "6539.22242022024" "2349" "9/2349"
"523" "2_C_A_enterococciCulturableMEI_CFUPer100ML_0_30" "356666.666666667" "174140.74767268" "2358" "9/2358"
"524" "2_C_A_enterococciCulturableMEI_CFUPer100ML_30_60" "352666.666666667" "200072.486864136" "2367" "9/2367"
"525" "2_C_A_Giardia_CystsPer100ml_0_30" "3.43333333333333" "0.665832811847939" "2370" "0/2370"
"526" "2_C_A_Giardia_CystsPer100ml_30_60" "3.03333333333333" "0.737111479583199" "2373" "0/2373"
"527" "2_C_A_SalmonellaCulturableWildType_MPNPer100ml_0_30" "0.32" "0" "2376" "0/2376"
"528" "2_C_A_SalmonellaCulturableWildType_MPNPer100ml_30_60" "0.32" "0" "2379" "0/2379"
"529" "2_C_B_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "2382" "0/2382"
"530" "2_C_B_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2385" "0/2385"
"531" "2_C_B_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "67" "24.6008129946959" "2391" "6/2391"
"532" "2_C_B_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "94.6666666666667" "82.597417231614" "2394" "3/2394"
"533" "2_C_B_Crypto_OocystsPer100ml_0_30" "0.0866666666666667" "0.033501243758006" "2397" "3/2397"
"534" "2_C_B_Crypto_OocystsPer100ml_30_60" "0.137666666666667" "0.0940283645148278" "2400" "2/2400"
"535" "2_C_B_EColi0157Culturable_MPNPer100ml_0_30" "3" "0" "2403" "0/2403"
"536" "2_C_B_EColi0157Culturable_MPNPer100ml_30_60" "3" "0" "2406" "0/2406"
"537" "2_C_B_EColiCulturableColilert_MPNPer100ML_0_30" "23106944.4444444" "12172504.2627956" "2415" "9/2415"
"538" "2_C_B_EColiCulturableColilert_MPNPer100ML_30_60" "15989907.4077778" "12382180.9642648" "2424" "9/2424"
"539" "2_C_B_enterococciCulturableMEI_CFUPer100ML_0_30" "1133.33333333333" "636.238948823475" "2433" "9/2433"
"540" "2_C_B_enterococciCulturableMEI_CFUPer100ML_30_60" "906.666666666667" "522.302594288024" "2442" "9/2442"
"541" "2_C_B_Giardia_CystsPer100ml_0_30" "0.0464466666666667" "0.029078851994763" "2445" "0/2445"
"542" "2_C_B_Giardia_CystsPer100ml_30_60" "0.02921" "0.00508283385524257" "2448" "0/2448"
"543" "2_C_B_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "2451" "0/2451"
"544" "2_C_B_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "2454" "0/2454"
"545" "2_C_C_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "2457" "0/2457"
"546" "2_C_C_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2460" "0/2460"
"547" "2_C_C_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "1.325" "1.49399799196652" "2466" "6/2466"
"548" "2_C_C_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "4.51" "6.51753787867781" "2469" "3/2469"
"549" "2_C_C_Crypto_OocystsPer100ml_0_30" "0.171" "0.0252388589282479" "2472" "1/2472"
"550" "2_C_C_Crypto_OocystsPer100ml_30_60" "0.235333333333333" "0.12683190975986" "2475" "2/2475"
"551" "2_C_C_EColi0157Culturable_MPNPer100ml_0_30" "4.06666666666667" "1.8475208614068" "2478" "2/2478"
"552" "2_C_C_EColi0157Culturable_MPNPer100ml_30_60" "4.06666666666667" "1.8475208614068" "2481" "1/2481"
"553" "2_C_C_EColiCulturableColilert_MPNPer100ML_0_30" "528.79761905" "212.547412092" "2495" "14/2495"
"554" "2_C_C_EColiCulturableColilert_MPNPer100ML_30_60" "675.922222222222" "381.707048264038" "2504" "9/2504"
"555" "2_C_C_enterococciCulturableMEI_CFUPer100ML_0_30" "23116.6666666667" "18632.0878317406" "2516" "12/2516"
"556" "2_C_C_enterococciCulturableMEI_CFUPer100ML_30_60" "23400" "15663.2531742292" "2525" "9/2525"
"557" "2_C_C_Giardia_CystsPer100ml_0_30" "20.4192104166667" "8.30079999396079" "2528" "1/2528"
"558" "2_C_C_Giardia_CystsPer100ml_30_60" "10.08658009" "12.3951724117958" "2531" "1/2531"
"559" "2_C_C_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "2536" "0/2536"
"560" "2_C_C_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "2539" "0/2539"
"561" "2_C_D_CampylobacterCulturable_MPNPer100ml_0_30" "3" NA "2540" "0/2540"
"562" "2_C_D_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2542" "0/2542"
"563" "2_C_D_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "1" "0.466690475583121" "2544" "2/2544"
"564" "2_C_D_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "0.73" "0.848528137423857" "2546" "2/2546"
"565" "2_C_D_Crypto_OocystsPer100ml_0_30" "7.5" NA "2547" "1/2547"
"566" "2_C_D_Crypto_OocystsPer100ml_30_60" "18.2" NA "2548" "1/2548"
"567" "2_C_D_EColi0157Culturable_MPNPer100ml_0_30" "3" NA "2549" "0/2549"
"568" "2_C_D_EColi0157Culturable_MPNPer100ml_30_60" "9" "4.24264068711928" "2551" "2/2551"
"569" "2_C_D_EColiCulturableColilert_MPNPer100ML_0_30" "224.942857142857" "133.715143210519" "2558" "7/2558"
"570" "2_C_D_EColiCulturableColilert_MPNPer100ML_30_60" "294.250000005" "239.237395594549" "2564" "6/2564"
"571" "2_C_D_enterococciCulturableMEI_CFUPer100ML_0_30" "16157.1428571429" "14608.0864755173" "2571" "7/2571"
"572" "2_C_D_enterococciCulturableMEI_CFUPer100ML_30_60" "13841.6666666667" "7351.21871982236" "2577" "6/2577"
"573" "2_C_D_Giardia_CystsPer100ml_0_30" "5" NA "2578" "1/2578"
"574" "2_C_D_Giardia_CystsPer100ml_30_60" "1.8" NA "2579" "1/2579"
"575" "2_C_D_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" NA "2580" "0/2580"
"576" "2_C_D_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "2582" "0/2582"
"577" "2_P_A_CampylobacterCulturable_MPNPer100ml_0_30" "14.1333333333333" "9.93243843843662" "2585" "3/2585"
"578" "2_P_A_CampylobacterCulturable_MPNPer100ml_30_60" "4.33333333333333" "1.10151410945722" "2588" "3/2588"
"579" "2_P_A_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "376.833333333333" "455.979520007935" "2594" "6/2594"
"580" "2_P_A_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "249.533333333333" "319.421450959909" "2597" "3/2597"
"581" "2_P_A_Crypto_OocystsPer100ml_0_30" NA NA "2597" "3/2597"
"582" "2_P_A_Crypto_OocystsPer100ml_30_60" NA NA "2597" "3/2597"
"583" "2_P_A_EColi0157Culturable_MPNPer100ml_0_30" NA NA "2597" "3/2597"
"584" "2_P_A_EColi0157Culturable_MPNPer100ml_30_60" NA NA "2597" "3/2597"
"585" "2_P_A_EColiCulturableColilert_MPNPer100ML_0_30" "9379.44444444445" "7149.41887692823" "2606" "9/2606"
"586" "2_P_A_EColiCulturableColilert_MPNPer100ML_30_60" "3820.55555563333" "2729.72500659581" "2615" "9/2615"
"587" "2_P_A_enterococciCulturableMEI_CFUPer100ML_0_30" "5490000" "4922684.10016324" "2624" "9/2624"
"588" "2_P_A_enterococciCulturableMEI_CFUPer100ML_30_60" "3387518.51852222" "4088111.42253516" "2633" "9/2633"
"589" "2_P_A_Giardia_CystsPer100ml_0_30" NA NA "2633" "9/2633"
"590" "2_P_A_Giardia_CystsPer100ml_30_60" NA NA "2633" "9/2633"
"591" "2_P_A_SalmonellaCulturableWildType_MPNPer100ml_0_30" "1.16666666666667" "0.115470053837925" "2636" "2/2636"
"592" "2_P_A_SalmonellaCulturableWildType_MPNPer100ml_30_60" "0.673333333333333" "0.127017059221718" "2639" "0/2639"
"593" "2_P_B_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "2642" "0/2642"
"594" "2_P_B_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2645" "0/2645"
"595" "2_P_B_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "344.833333333333" "311.361793845466" "2651" "6/2651"
"596" "2_P_B_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "310.333333333333" "226.577433415893" "2654" "3/2654"
"597" "2_P_B_Crypto_OocystsPer100ml_0_30" NA NA "2654" "3/2654"
"598" "2_P_B_Crypto_OocystsPer100ml_30_60" NA NA "2654" "3/2654"
"599" "2_P_B_EColi0157Culturable_MPNPer100ml_0_30" NA NA "2654" "3/2654"
"600" "2_P_B_EColi0157Culturable_MPNPer100ml_30_60" NA NA "2654" "3/2654"
"601" "2_P_B_EColiCulturableColilert_MPNPer100ML_0_30" "66576.7222222222" "61684.9714512736" "2663" "8/2663"
"602" "2_P_B_EColiCulturableColilert_MPNPer100ML_30_60" "57242.0851855556" "51548.1872014765" "2672" "9/2672"
"603" "2_P_B_enterococciCulturableMEI_CFUPer100ML_0_30" "477377.777777778" "691892.857994968" "2681" "9/2681"
"604" "2_P_B_enterococciCulturableMEI_CFUPer100ML_30_60" "161850" "396043.712865133" "2690" "9/2690"
"605" "2_P_B_Giardia_CystsPer100ml_0_30" NA NA "2690" "9/2690"
"606" "2_P_B_Giardia_CystsPer100ml_30_60" NA NA "2690" "9/2690"
"607" "2_P_B_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3.33333333333333" "0.577350269189626" "2693" "1/2693"
"608" "2_P_B_SalmonellaCulturableWildType_MPNPer100ml_30_60" "5.66666666666667" "1.52752523165195" "2696" "3/2696"
"609" "2_P_C_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "2698" "0/2698"
"610" "2_P_C_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2701" "0/2701"
"611" "2_P_C_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "20.18" "9.23915580559176" "2706" "5/2706"
"612" "2_P_C_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "16.6666666666667" "2.88675134594813" "2709" "3/2709"
"613" "2_P_C_Crypto_OocystsPer100ml_0_30" NA NA "2709" "3/2709"
"614" "2_P_C_Crypto_OocystsPer100ml_30_60" NA NA "2709" "3/2709"
"615" "2_P_C_EColi0157Culturable_MPNPer100ml_0_30" NA NA "2709" "3/2709"
"616" "2_P_C_EColi0157Culturable_MPNPer100ml_30_60" NA NA "2709" "3/2709"
"617" "2_P_C_EColiCulturableColilert_MPNPer100ML_0_30" "53507.3076923077" "71429.2125876902" "2722" "13/2722"
"618" "2_P_C_EColiCulturableColilert_MPNPer100ML_30_60" "50624.8148144444" "61087.0624286204" "2731" "9/2731"
"619" "2_P_C_enterococciCulturableMEI_CFUPer100ML_0_30" "213129.166666667" "191610.981914272" "2743" "12/2743"
"620" "2_P_C_enterococciCulturableMEI_CFUPer100ML_30_60" "185722.222222222" "181226.569366758" "2752" "9/2752"
"621" "2_P_C_Giardia_CystsPer100ml_0_30" NA NA "2752" "9/2752"
"622" "2_P_C_Giardia_CystsPer100ml_30_60" NA NA "2752" "9/2752"
"623" "2_P_C_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "2755" "0/2755"
"624" "2_P_C_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "2758" "0/2758"
"625" "2_P_D_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "2760" "0/2760"
"626" "2_P_D_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2763" "0/2763"
"627" "2_P_D_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "235.53" "149.071536350841" "2768" "5/2768"
"628" "2_P_D_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "135.556666666667" "118.075863889846" "2771" "3/2771"
"629" "2_P_D_Crypto_OocystsPer100ml_0_30" NA NA "2771" "3/2771"
"630" "2_P_D_Crypto_OocystsPer100ml_30_60" NA NA "2771" "3/2771"
"631" "2_P_D_EColi0157Culturable_MPNPer100ml_0_30" NA NA "2771" "3/2771"
"632" "2_P_D_EColi0157Culturable_MPNPer100ml_30_60" NA NA "2771" "3/2771"
"633" "2_P_D_EColiCulturableColilert_MPNPer100ML_0_30" "38.8981481516667" "35.5595571761543" "2783" "12/2783"
"634" "2_P_D_EColiCulturableColilert_MPNPer100ML_30_60" "42.9432098777778" "39.9095719524442" "2792" "9/2792"
"635" "2_P_D_enterococciCulturableMEI_CFUPer100ML_0_30" "1063333.33333333" "1007296.86274552" "2804" "12/2804"
"636" "2_P_D_enterococciCulturableMEI_CFUPer100ML_30_60" "645000" "353093.472043877" "2813" "9/2813"
"637" "2_P_D_Giardia_CystsPer100ml_0_30" NA NA "2813" "9/2813"
"638" "2_P_D_Giardia_CystsPer100ml_30_60" NA NA "2813" "9/2813"
"639" "2_P_D_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "2815" "0/2815"
"640" "2_P_D_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "2818" "0/2818"
"641" "2_S_A_CampylobacterCulturable_MPNPer100ml_0_30" "2.37333333333333" "2.20275584968769" "2821" "2/2821"
"642" "2_S_A_CampylobacterCulturable_MPNPer100ml_30_60" "2.10666666666667" "2.29872428388733" "2824" "2/2824"
"643" "2_S_A_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "101.333333333333" "69.5599214107281" "2830" "6/2830"
"644" "2_S_A_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "92.2" "41.4080909968088" "2833" "3/2833"
"645" "2_S_A_Crypto_OocystsPer100ml_0_30" "2.66666666666667" "0.577350269189626" "2836" "0/2836"
"646" "2_S_A_Crypto_OocystsPer100ml_30_60" "3" "0" "2839" "0/2839"
"647" "2_S_A_EColi0157Culturable_MPNPer100ml_0_30" "0.32" "0" "2842" "0/2842"
"648" "2_S_A_EColi0157Culturable_MPNPer100ml_30_60" "0.32" "0" "2845" "0/2845"
"649" "2_S_A_EColiCulturableColilert_MPNPer100ML_0_30" "187.6" "121.099256810271" "2854" "9/2854"
"650" "2_S_A_EColiCulturableColilert_MPNPer100ML_30_60" "88.0555555555556" "76.0696044626236" "2863" "9/2863"
"651" "2_S_A_enterococciCulturableMEI_CFUPer100ML_0_30" "52666.6666666667" "18641.3518823072" "2872" "9/2872"
"652" "2_S_A_enterococciCulturableMEI_CFUPer100ML_30_60" "67425" "45598.3082392945" "2880" "8/2880"
"653" "2_S_A_Giardia_CystsPer100ml_0_30" "2.6" "0.264575131106459" "2883" "1/2883"
"654" "2_S_A_Giardia_CystsPer100ml_30_60" "2.56666666666667" "0.115470053837925" "2886" "0/2886"
"655" "2_S_A_SalmonellaCulturableWildType_MPNPer100ml_0_30" "0.32" "0" "2889" "0/2889"
"656" "2_S_A_SalmonellaCulturableWildType_MPNPer100ml_30_60" "0.32" "0" "2892" "0/2892"
"657" "2_S_B_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "2895" "0/2895"
"658" "2_S_B_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2898" "0/2898"
"659" "2_S_B_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "225" "233.490899180246" "2904" "6/2904"
"660" "2_S_B_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "143.666666666667" "98.4750391385215" "2907" "3/2907"
"661" "2_S_B_Crypto_OocystsPer100ml_0_30" "373.333333333333" "196.044212700435" "2910" "3/2910"
"662" "2_S_B_Crypto_OocystsPer100ml_30_60" "250" "194.679223339318" "2913" "3/2913"
"663" "2_S_B_EColi0157Culturable_MPNPer100ml_0_30" "3" "0" "2916" "0/2916"
"664" "2_S_B_EColi0157Culturable_MPNPer100ml_30_60" "3" "0" "2919" "0/2919"
"665" "2_S_B_EColiCulturableColilert_MPNPer100ML_0_30" "91.1944444444444" "148.758922934988" "2928" "4/2928"
"666" "2_S_B_EColiCulturableColilert_MPNPer100ML_30_60" "83.7388888888889" "144.402068410086" "2937" "4/2937"
"667" "2_S_B_enterococciCulturableMEI_CFUPer100ML_0_30" "699.444444444444" "1044.41121105519" "2946" "9/2946"
"668" "2_S_B_enterococciCulturableMEI_CFUPer100ML_30_60" "519.333333333333" "876.810127678735" "2955" "9/2955"
"669" "2_S_B_Giardia_CystsPer100ml_0_30" "0.162733333333333" "0.118659462468584" "2958" "3/2958"
"670" "2_S_B_Giardia_CystsPer100ml_30_60" "0.268253333333333" "0.258917516659907" "2961" "3/2961"
"671" "2_S_B_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "2964" "0/2964"
"672" "2_S_B_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "2967" "0/2967"
"673" "2_S_C_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "2970" "0/2970"
"674" "2_S_C_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "2973" "0/2973"
"675" "2_S_C_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "34.75" "12.5797456254091" "2977" "4/2977"
"676" "2_S_C_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "28.45" "29.0620887067671" "2979" "2/2979"
"677" "2_S_C_Crypto_OocystsPer100ml_0_30" "74.633" "78.2103322649891" "2982" "2/2982"
"678" "2_S_C_Crypto_OocystsPer100ml_30_60" "40.0043333333333" "47.153791537196" "2985" "3/2985"
"679" "2_S_C_EColi0157Culturable_MPNPer100ml_0_30" "3" "0" "2988" "0/2988"
"680" "2_S_C_EColi0157Culturable_MPNPer100ml_30_60" "3" "0" "2991" "0/2991"
"681" "2_S_C_EColiCulturableColilert_MPNPer100ML_0_30" "139.531944441667" "64.2899466906555" "3003" "12/3003"
"682" "2_S_C_EColiCulturableColilert_MPNPer100ML_30_60" "116.333333333333" "29.8116378282039" "3012" "9/3012"
"683" "2_S_C_enterococciCulturableMEI_CFUPer100ML_0_30" "25370.8333333333" "30677.8085202653" "3024" "12/3024"
"684" "2_S_C_enterococciCulturableMEI_CFUPer100ML_30_60" "19938.8888888889" "26596.8487063996" "3033" "9/3033"
"685" "2_S_C_Giardia_CystsPer100ml_0_30" "69.5938375266667" "59.253684308139" "3036" "3/3036"
"686" "2_S_C_Giardia_CystsPer100ml_30_60" "70.5119047666667" "84.2364893665174" "3039" "2/3039"
"687" "2_S_C_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "3043" "0/3043"
"688" "2_S_C_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "3046" "0/3046"
"689" "2_S_D_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "3048" "0/3048"
"690" "2_S_D_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "3051" "0/3051"
"691" "2_S_D_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "543.654" "497.780450630597" "3056" "5/3056"
"692" "2_S_D_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "461.733333333333" "506.005263049045" "3059" "3/3059"
"693" "2_S_D_Crypto_OocystsPer100ml_0_30" "18980" "10493.4646328084" "3061" "2/3061"
"694" "2_S_D_Crypto_OocystsPer100ml_30_60" "5833.33333333333" "5460.63488372308" "3064" "3/3064"
"695" "2_S_D_EColi0157Culturable_MPNPer100ml_0_30" "3" "0" "3066" "0/3066"
"696" "2_S_D_EColi0157Culturable_MPNPer100ml_30_60" "3" "0" "3069" "1/3069"
"697" "2_S_D_EColiCulturableColilert_MPNPer100ML_0_30" "646.741666666667" "328.305659847464" "3081" "12/3081"
"698" "2_S_D_EColiCulturableColilert_MPNPer100ML_30_60" "471.585185177778" "291.962618951962" "3090" "9/3090"
"699" "2_S_D_enterococciCulturableMEI_CFUPer100ML_0_30" "43725" "28583.1124649122" "3102" "12/3102"
"700" "2_S_D_enterococciCulturableMEI_CFUPer100ML_30_60" "29366.6666666667" "22831.447610697" "3111" "9/3111"
"701" "2_S_D_Giardia_CystsPer100ml_0_30" "607.8" "590.009898222055" "3113" "2/3113"
"702" "2_S_D_Giardia_CystsPer100ml_30_60" "205.133333333333" "210.882961220989" "3116" "3/3116"
"703" "2_S_D_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "3118" "0/3118"
"704" "2_S_D_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "3121" "0/3121"
"705" "2_X_A_CampylobacterCulturable_MPNPer100ml_0_30" "2.05333333333333" "0.993243843843662" "3124" "3/3124"
"706" "2_X_A_CampylobacterCulturable_MPNPer100ml_30_60" "1.75333333333333" "0.703230640212252" "3127" "3/3127"
"707" "2_X_A_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "596.1" "913.185602164204" "3133" "6/3133"
"708" "2_X_A_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "456.133333333333" "780.179186682991" "3136" "3/3136"
"709" "2_X_A_Crypto_OocystsPer100ml_0_30" "3.66666666666667" "0.577350269189626" "3139" "0/3139"
"710" "2_X_A_Crypto_OocystsPer100ml_30_60" "3.33333333333333" "0.577350269189626" "3142" "0/3142"
"711" "2_X_A_EColi0157Culturable_MPNPer100ml_0_30" "0.32" "0" "3145" "1/3145"
"712" "2_X_A_EColi0157Culturable_MPNPer100ml_30_60" "0.32" "0" "3148" "0/3148"
"713" "2_X_A_EColiCulturableColilert_MPNPer100ML_0_30" "2760.38888888889" "3456.99187786305" "3157" "9/3157"
"714" "2_X_A_EColiCulturableColilert_MPNPer100ML_30_60" "1439.71111107444" "2289.03271540972" "3166" "9/3166"
"715" "2_X_A_enterococciCulturableMEI_CFUPer100ML_0_30" "106905.555555556" "81560.8225668291" "3175" "9/3175"
"716" "2_X_A_enterococciCulturableMEI_CFUPer100ML_30_60" "82911.1111111111" "52490.6764207808" "3184" "9/3184"
"717" "2_X_A_Giardia_CystsPer100ml_0_30" "3.5" "0.866025403784439" "3187" "0/3187"
"718" "2_X_A_Giardia_CystsPer100ml_30_60" "3.26666666666667" "0.750555349946514" "3190" "0/3190"
"719" "2_X_A_SalmonellaCulturableWildType_MPNPer100ml_0_30" "0.32" "0" "3193" "0/3193"
"720" "2_X_A_SalmonellaCulturableWildType_MPNPer100ml_30_60" "0.32" "0" "3196" "0/3196"
"721" "2_X_B_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "3199" "0/3199"
"722" "2_X_B_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "3202" "0/3202"
"723" "2_X_B_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "72.6666666666667" "109.817424239811" "3208" "6/3208"
"724" "2_X_B_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "89.3333333333333" "138.283525169607" "3211" "3/3211"
"725" "2_X_B_Crypto_OocystsPer100ml_0_30" "1.21666666666667" "2.00602151866159" "3214" "1/3214"
"726" "2_X_B_Crypto_OocystsPer100ml_30_60" "0.0723333333333333" "0.0254230866208911" "3217" "0/3217"
"727" "2_X_B_EColi0157Culturable_MPNPer100ml_0_30" "3" "0" "3220" "0/3220"
"728" "2_X_B_EColi0157Culturable_MPNPer100ml_30_60" "3" "0" "3223" "0/3223"
"729" "2_X_B_EColiCulturableColilert_MPNPer100ML_0_30" "625.588888888889" "1007.85538452256" "3232" "5/3232"
"730" "2_X_B_EColiCulturableColilert_MPNPer100ML_30_60" "780.051851888889" "1270.77795965915" "3241" "5/3241"
"731" "2_X_B_enterococciCulturableMEI_CFUPer100ML_0_30" "962.444444444444" "1025.94116682087" "3250" "9/3250"
"732" "2_X_B_enterococciCulturableMEI_CFUPer100ML_30_60" "1019.11111111111" "1027.78505102532" "3259" "9/3259"
"733" "2_X_B_Giardia_CystsPer100ml_0_30" "0.0611133333333333" "0.00962442898739106" "3262" "0/3262"
"734" "2_X_B_Giardia_CystsPer100ml_30_60" "0.0722233333333333" "0.0254583902345245" "3265" "0/3265"
"735" "2_X_B_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "3268" "0/3268"
"736" "2_X_B_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "3271" "0/3271"
"737" "2_X_C_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "3274" "0/3274"
"738" "2_X_C_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "3277" "0/3277"
"739" "2_X_C_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "1.975" "2.37258649297906" "3281" "4/3281"
"740" "2_X_C_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "2.9" "2.54558441227157" "3283" "2/3283"
"741" "2_X_C_Crypto_OocystsPer100ml_0_30" "0.121" "0.0685638388656878" "3286" "2/3286"
"742" "2_X_C_Crypto_OocystsPer100ml_30_60" "0.015" "0.0062449979983984" "3289" "0/3289"
"743" "2_X_C_EColi0157Culturable_MPNPer100ml_0_30" "3" "0" "3292" "1/3292"
